supplier,code,description,brand,price,category
PRISA,PRI14883NG,ESPIRALES ENCUADERNADO DIAZOL 58 PASOS 12 MM NEGRO 100 UNIDADES,DIAZOL,10638.888888888889,ESPIRALES DIAZOL
PRISA,PRI72756DO,MARCADOR PILOT ACRILICO PINTOR 4 PUNTAS DORADO,PILOT,10640.0,MARCADOR PILOT ACRILICO
PRISA,PRI72756NG,MARCADOR PILOT ACRILICO PINTOR 4 PUNTAS NEGRO,PILOT,10640.0,MARCADOR PILOT ACRILICO
PRISA,PRI72756PL,MARCADOR PILOT ACRILICO PINTOR 4 PUNTAS PLATEADO,PILOT,10640.0,MARCADOR PILOT ACRILICO
PRISA,PRI92094,LIMPIADOR MULTI SUPERFICIES TREMEX CON AMONIO CUATERNARIO 5 L,TREMEX,10654.444444444443,LIMPIADOR MULTI
PRISA,PRI83451,APOYA MUÑECA KENSINGTON PARA TECLADO WRIST PILLOW AZUL,KENSINGTON,10665.555555555555,APOYA MUÑECA KENSINGTON
PRISA,PRI17410,APOYA MUÑECA KENSINGTON PARA TECLADO WRIST-PILLOW NEGRO,KENSINGTON,10665.555555555555,APOYA MUÑECA KENSINGTON
PRISA,PRI63110,MOUSE CON CABLE KENSINGTON USB PROFIT MEDIANO,KENSINGTON,10665.555555555555,MOUSE CON CABLE
PRISA,PRI26404,MOUSEPAD CON APOYA MUÑECA KENSINGTON COMFORT FOAM,KENSINGTON,10665.555555555555,MOUSEPAD CON APOYA
PRISA,PRI85432,TIJERA SELLOFFICE 8.0 MANGO PLASTICO 20.32 CM,SELLOFFICE,2116.6666666666665,TIJERA SELLOFFICE 8.0 MANGO
PRISA,PRI16134,MARCADOR PERMANENTE PILOT SCABS8 BISELADO 8 COLORES,PILOT,10686.666666666666,MARCADOR PERMANENTE PILOT
PRISA,PRI15132,MARCADOR PERMANENTE PILOT SCAFS8 FINO 8 COLORES,PILOT,10686.666666666666,MARCADOR PERMANENTE PILOT
PRISA,PRI76838,PILAS RECARGABLES ENERGIZER D 2 UNIDADES,ENERGIZER,10695.555555555555,PILAS RECARGABLES ENERGIZER
PRISA,PRI13122,LIBRO DE REGISTRO BUHO SOCIOS N°1850 50 HOJAS,BUHO,10704.444444444443,LIBRO DE REGISTRO
PRISA,PRI76550,CAJA CHICA HAND CON LLAVE 15X12X8 CM ,HAND,10706.666666666666,CAJA CHICA HAND
PRISA,PRI40770,LINTERNA DURACELL 8753-DF100 100 LUMENES + 2 PILAS AA,DURACELL,10751.111111111111,LINTERNA DF
PRISA,PRI70396,CAPSULA TIPO DOLCE GUSTO FOODNESS INFUSION GRANADA Y ARANDANO 10 UNIDADES,FOODNESS,10755.555555555555,CAPSULA TIPO
PRISA,PRI85163,PAPEL MANTEQUILLA DIAZOL 40 G 80X100 CM 50 UNIDADES,GENERICO,10755.555555555555,PAPEL DIAZOL
PRISA,PRI99911,LIMPIADOR BAO IGENIX EUCALIPTUS BIDON 5 L,IGENIX,10787.777777777777,LIMPIADOR BAO IGENIX
PRISA,PRI91764,DESODORANTE AMBIENTAL AROM AUTOMATICO VAINILLA CANELA 250 ML,AROM,10815.555555555555,DESODORANTE AMBIENTAL AROM
PRISA,PRI86333,ETIQUETA INK/LASER AUTOADHESIVA RIVO 16 POR HOJA 35 MM 108 MM BLANCO,RIVO,10823.333333333334,ETIQUETA LASER
PRISA,PRI86334,ETIQUETA INK/LASER AUTOADHESIVA RIVO 20 POR HOJA 25 MM 102 MM BLANCO,RIVO,10823.333333333334,ETIQUETA LASER
PRISA,PRI86336,ETIQUETA INK/LASER AUTOADHESIVA RIVO 33 POR HOJA 25 MM 72 MM BLANCO,RIVO,10823.333333333334,ETIQUETA LASER
PRISA,PRI87295,ETIQUETA INK/LASER AUTOADHESIVA RIVO 50 POR HOJA 35 MM 25 MM,RIVO,10823.333333333334,ETIQUETA LASER
PRISA,PRI87294,ETIQUETA INK/LASER AUTOADHESIVA RIVO 50 POR HOJA 70 MM 35 MM,RIVO,10823.333333333334,ETIQUETA LASER
PRISA,PRI76886,DETERGENTE LIQUIDO TREMEX PARA ROPA PODER OXY 5 L,TREMEX,10838.888888888889,DETERGENTE LIQUIDO
PRISA,PRI45742,FORRO PARA CUADERNO ADIX UNIVERSITARIO TRANSPARENTE 45.6 X 26 CM PAQUETE 25 UNIDADES,ADIX,10840.0,FORRO CUADERNO
PRISA,11468,SOBRE TEKNOFAS EXTRA OFICIO 30X40 80 G BLANCO 50 UNIDADES,TEKNOFAS,10840.277777777777,SOBRE
PRISA,PRI11468,SOBRE TEKNOFAS EXTRA OFICIO 30X40 80 G BLANCO 50 UNIDADES,TEKNOFAS,10840.0,SOBRE EXTRA OFICIO
PRISA,PRI78668,JUEGO DE MESA DACTIC ¬ØCUAL ES MI MONSTRUO?,DACTIC,10878.888888888889,JUEGO DE MESA
PRISA,PRI75092,LAMINA TERMOLAMINADO DAHLE OFICIO 2X75 MIC 229X368 MM 100 UNIDADES,DAHLE,10892.222222222223,LAMINA DAHLE
PRISA,PRI27598,TOALLA DE PAPEL TECNOROLL JUMBO 2 ROLLOS 150 M DOBLE HOJA,TECNOROLL,10908.888888888889,TOALLA DE PAPEL
PRISA,PRI97086,JABON LIQUIDO ELITE MULTIFLEX SPRAY 1 L,ELITE,10912.222222222223,JABON LIQUIDO
PRISA,PRI51701,CHOCOLATE COSTAMILK EXCELLENCE 30 G,COSTA,10931.111111111111,CHOCOLATE EXCELLENCE
PRISA,PRI18137,CHOCOLATE EN BARRA COSTA NUSS 30 G X 20 UNIDADES,COSTA,10931.111111111111,CHOCOLATE EN
PRISA,PRI18141,SARTEN ILKO GRANITO NAVY 20 CM,ILKO,10932.222222222223,SARTEN ILKO GRANITO
PRISA,PRI79228,PAÑAL BABYSEC PREMIUM RECIEN NACIDO 34 UNIDADES,BABYSEC,10954.444444444443,PAÑAL BABYSEC PREMIUM
PRISA,PRI95149BP,CORCHETERA NOVUS B2 26/6 A 24/6 PETROLEO 25 HOJAS,NOVUS,5504.444444444444,CORCHETERA B
PRISA,80014,BANDEJA DE ESCRITORIO TRUPAN 4 CAJONES CAFE,TRUPAN,10973.611111111111,BANDEJA ESCRITORIO
PRISA,PRI80014,BANDEJA DE ESCRITORIO TRUPAN 4 CAJONES CAFE,TRUPAN,10973.333333333334,BANDEJA DE ESCRITORIO
PRISA,PRI83873,MASA PARA MODELAR DIDO SET DE 6 COLORES SURTIDOS 200 G,DIDO,10977.777777777777,MASA PARA
PRISA,PRI14673,PAPEL HIGIENICO DAMAX HOJA SIMPLE 6 ROLLOS 300 M,DAMAX,10978.888888888889,PAPEL HIGIENICO
PRISA,PRI45526,ETIQUETA ADHESIVA DIAZOL OFICIO GLOSSY 180 G 100 HOJAS,DIAZOL,10993.333333333334,ETIQUETA ADHESIVA
PRISA,PRI45528,ETIQUETA ADHESIVA DIAZOL OFICIO MATTE 180 G 100 HOJAS,DIAZOL,10993.333333333334,ETIQUETA ADHESIVA
PRISA,PRI45530,ETIQUETA ADHESIVA DIAZOL OFICIO SEMI MATTE 180 G 100 HOJAS,DIAZOL,10993.333333333334,ETIQUETA ADHESIVA
PRISA,PRI81840,LAMINA TERMOLAMINA DIAZOL CARTA 5 230X290MM 125MC 100 UNIDADES,DIAZOL,10993.333333333334,LAMINA DIAZOL
PRISA,PRI45558,MARCADOR PERMANENTE TORRE PUNTA DE FIELTRO 0.7 MM 24 COLORES,TORRE,11001.111111111111,MARCADOR TORRE
PRISA,PRI52309,PAPEL HIGIENICO RENDIPEL PRO HOJA SIMPLE 6 ROLLOS 300 M,RENDIPEL,11006.666666666666,PAPEL HIGIENICO
PRISA,PRI26185,AUDIFONO + MICROFONO KHORTSE MULTIMEDIA GAMING 3.5,KHORTSE,11010.0,AUDIFONO + MICROFONO KHORTSE
PRISA,PRI29114,CABLE DISPLAYPORT UGREEN 1.2 M/M 4K@60HZ / 2K@144HZ 5 M,UGREEN,11010.0,CABLE UGREEN
PRISA,PRI19291,CAFE GRANO ENTERO JUAN VALDEZ VOLCAN FUERTE 250 G,JUAN VALDEZ,11010.0,CAFE GRANO
PRISA,PRI19307,CAFE GRANO MOLIDO JUAN VALDEZ COLINA 250 G,JUAN VALDEZ,11010.0,CAFE GRANO MOLIDO
PRISA,PRI19285,CAFE GRANO MOLIDO JUAN VALDEZ CUMBRE FUERTE 250 G,JUAN VALDEZ,11010.0,CAFE GRANO
PRISA,PRI19284,CAFE GRANO MOLIDO JUAN VALDEZ VOLCAN FUERTE 250 G,JUAN VALDEZ,11010.0,CAFE GRANO
PRISA,PRI28036,SUCEDANEO DE LIMON ONZA 10 ML 300 SACHET,ONZA,11010.0,SUCEDANEO DE LIMON
PRISA,PRI28389,TECLADO TECMASTER INALAMBRICO BLUETOOTH NEGRO,TECMASTER,11010.0,TECLADO INALAMBRICO
PRISA,PRI14888NG,ESPIRALES ENCUADERNADO DIAZOL 58 PASOS 23 MM NEGRO 50 UNIDADES¬†,DIAZOL,11014.444444444443,ESPIRALES DIAZOL
PRISA,PRI12452,BALDE FIBRO CON ESCURRIDOR + MOPA + MANGO 14 L,FIBRO,11051.111111111111,BALDE FIBRO
PRISA,PRI11618,LIBRO DE CONTABILIDAD BUHO BALANCE 100 HOJAS,BUHO,11060.0,LIBRO DE CONTABILIDAD
PRISA,PRI11622,LIBRO DE CONTABILIDAD BUHO CAJA MAYOR 100 HOJAS,BUHO,11060.0,LIBRO DE CONTABILIDAD
PRISA,PRI11641,LIBRO DE CONTABILIDAD BUHO CONTROL EXISTENCIAS N°187 100 HOJAS,BUHO,11060.0,LIBRO DE
PRISA,PRI87570,PAPEL PLOTTER DIAZOL BOND 91 CM X 40 M,DIAZOL,11083.333333333334,PAPEL PLOTTER
PRISA,PRI18783,PINTURA DE CARA GIOTTO PASTILLAS 6 COLORES,GIOTTO,11097.777777777777,PINTURA DE CARA
PRISA,PRI18296,ABRELATAS ILKO NEW LINE REFORZADO,ILKO,11103.333333333334,ABRELATAS
PRISA,PRI33024,TABLA APRETAPAPEL TORRE OFICIO APRETADOR DOBLE PVC NEGRO,TORRE,3142.222222222222,TABLA APRETAPAPEL TORRE
PRISA,PRI27594,TOALLA DE PAPEL TECNOROLL JUMBO 2 ROLLOS 250 M HOJA SIMPLE,TECNOROLL,11120.0,TOALLA DE PAPEL
PRISA,PRI12517,DISPENSADOR DE JABON IGENIX 1 L,IGENIX,11132.222222222223,DISPENSADOR DE JABON
PRISA,PRI78678,JUEGO DE MESA DACTIC TRIVIA DEL MUNDO,DACTIC,11142.222222222223,JUEGO DE MESA
PRISA,PRI81773,DETERGENTE LIQUIDO BOSS PARA ROPA 5 L,BOSS,11160.0,DETERGENTE LIQUIDO BOSS
PRISA,PRI27395,AUDIFONO HAVIT WIRELESS BLUETOOTH 5.0,HAVIT,11162.222222222223,AUDIFONO HAVIT WIRELESS
PRISA,PRI81857,LAMINA TERMOLAMINADA DIAZOL A4 75MC 100 UNIDADES,DIAZOL,11162.222222222223,LAMINA TERMOLAMINADA DIAZOL
PRISA,PRI18177,LIMPIADOR ANTIGRASA VIRUTEX PRO BIODEGRADABLE BAMBU 5 L,VIRUTEX PRO,11165.555555555555,LIMPIADOR ANTIGRASA VIRUTEX
PRISA,PRI22723,CANDADO ODIS ESTANDAR B50,ODIS,11170.0,CANDADO ESTANDAR
PRISA,PRI53055,PAÑO DE LIMPIEZA WYPALL X-70 ROLLO DE 88 PAÑITOS,WYPALL,11176.666666666666,PAÑO DE
PRISA,PRI44531,PAPEL HIGIENICO ECOROLL HOJA SIMPLE 4 ROLLOS 500 M,ECOROLL,11178.888888888889,PAPEL HIGIENICO
PRISA,PRI84847AM,RESMA PAPEL FOTOCOPIA DIAZOL CARTA 500 HOJAS AMARILLO,DIAZOL,14110.0,RESMA PAPEL FOTOCOPIA
PRISA,PRI84847AZ,RESMA PAPEL FOTOCOPIA DIAZOL CARTA 500 HOJAS CELESTE,DIAZOL,14110.0,RESMA PAPEL FOTOCOPIA
PRISA,PRI82571,CAÑAMO PITILLA DE ALGODON 5 HEBRAS 1 KG,GENERICO,11187.777777777777,CAÑAMO PITILLA DE
PRISA,PRI14990,PAÑO DE LIMPIEZA TORK RESISTENTE 42 X 28 CM ROLLO DE 100 UNIDADES,TORK,11195.555555555555,PAO LIMPIEZA
PRISA,PRI10683,LIBRETA MANIFOLD BUHO TRIPLICADA AUTOCOPIADO 50 HOJAS,BUHO,11221.111111111111,LIBRETA MANIFOLD BUHO
PRISA,PRI75440,LIBRO DE OBRAS BUHO TRIPLICADO AUTOCOPIATIVO 1580 50/3 HOJAS,BUHO,11221.111111111111,LIBRO OBRAS
PRISA,PRI14965,TOALLA DE PAPEL OVELLA PLUS 2 ROLLOS 250 M HOJA SIMPLE,OVELLA,11227.777777777777,TOALLA DE PAPEL
PRISA,PRI44107,JABON LIQUIDO TORK PARA MANOS 1 L,TORK,11237.777777777777,JABON LIQUIDO
PRISA,PRI70379,COMPRESA DE GEL 3M NEXCARE FRIO Y CALOR,NEXCARE,11243.333333333334,COMPRESA DE GEL
PRISA,PRI44206,CINTA ADHESIVA MEDICA ADICARE PAPEL CON DISPENSADOR 5 CM X 9.1 M 6 UNIDADES,ADICARE,11250.0,CINTA MEDICA
PRISA,PRI34310,TOALLA DE PAPEL TECNOPAPEL JUMBO 2 ROLLOS 250 M HOJA SIMPLE,TECNOPAPEL,11267.777777777777,TOALLA DE PAPEL
PRISA,86225,CALCULADORA BÁSICA ESCRITORIO CASIO 12 DÍGITOS MX-120B,CASIO,11287.5,CALCULADORA
PRISA,PRI86667,ETIQUETA AUTOADHESIVA PARA CD ADETEC 2 POR HOJA 117 MM 50 UNIDADES,ADETEC,11295.555555555555,ETIQUETA PARA
PRISA,PRI43N05AA,MOUSE HP 240 INALAMBRICO ROJO (43N05AA),HP,11311.111111111111,MOUSE HP 240 INALAMBRICO
PRISA,PRI78407,PAÑO DE LIMPIEZA ELITE MAXWIPE MAX 70 BOBINA 88 UNIDADES,MAXWIPE,11328.888888888889,PAO DE
PRISA,PRI25422,CINTA ROTULADORA BROTHER DK-1201 ETIQUET 29X90.3 MM,BROTHER,11332.222222222223,CINTA ROTULADORA BROTHER
PRISA,PRI20461,CINTA ROTULADORA BROTHER M-231 N/B 12MM PT85/80/90,BROTHER,11340.0,CINTA ROTULADORA BROTHER
PRISA,PRI28295,LIMPIA CONTACTOS K-BYTE 150 G,K-BYTE,11365.555555555555,LIMPIA CONTACTOS K
PRISA,PRI63121,CLAVADORA REXEL VALUE SERIE 23,REXEL,11373.333333333334,CLAVADORA VALUE
PRISA,PRI19942,LUBRICANTE REXEL PARA TRITURADORA X 12 LAMINAS,REXEL,11373.333333333334,LUBRICANTE REXEL PARA
PRISA,PRI72251,BOLSA DE REGALO FECO PASTEL 30X40 CM 12 UNIDADES,FECO,11387.777777777777,BOLSA REGALO
PRISA,PRI76855,LINTERNA DURACELL 8319-DF150 150 LUMENES + 2 PILAS AA,DURACELL,11398.888888888889,LINTERNA DF
PRISA,PRI28046,LAMINA TERMOLAMINADA DAHLE OFICIO 5 229X368 MM 125 MIC 100 UNIDADES,DAHLE,11416.666666666666,LAMINA DAHLE
PRISA,PRI2HU82AA,MOUSE HP 200 INALAMBRICO ROJO (2HU82AA),HP,11417.777777777777,MOUSE HP 200 INALAMBRICO
PRISA,PRI84626,SEÑALETICA SECOWASH PRECAUCION PISO HUMEDO,SECOWASH,11426.666666666666,SEÑALETICA PRECAUCION
PRISA,PRI88451,JABON LIQUIDO ELITE ECONOMICO 5 L,ELITE PROFESSIONAL,11428.888888888889,JABON LIQUIDO
PRISA,PRI11638,LIBRO DE REGISTRO BUHO RETENCION DE IMPUESTOS N°111 50 HOJAS,BUHO,11433.333333333334,LIBRO DE
PRISA,PRI70711,JABÓN LÍQUIDO ELITE MULTIFLEX ESPUMA 1 LITRO,ELITE PROFESSIONAL,11438.888888888889,JABON LIQUIDO
PRISA,PRI26409,ADAPTADOR TECMASTER TIPO-C A HDMI,TECMASTER,11443.333333333334,ADAPTADOR
PRISA,PRI28386,BOTELLA DE TINTA BROTHER BTD100 NEGRO,BROTHER,11443.333333333334,BOTELLA DE TINTA
PRISA,PRI14357,MOPA PLANA CISNE PISO FLOTANTE MICROFIBRA 45 CM,CISNE,11443.333333333334,MOPA PLANA CISNE
PRISA,PRI29900,MOPA SECA CISNE REPUESTO AVION MICROFIBRA 60 CM AZUL-BLANCA,CISNE,11443.333333333334,MOPA SECA
PRISA,PRI84495,MOPA SECA SECOWASH SIN MANGO 60 CM,SECOWASH,11443.333333333334,MOPA SECA SECOWASH
PRISA,PRI14884NG,ESPIRALES ENCUADERNADO DIAZOL 58 PASOS 14 MM NEGRO 100 UNIDADES¬†,DIAZOL,11451.111111111111,ESPIRALES DIAZOL
PRISA,PRI44171,BASTON DE ACERO ADICARE 4 PATAS,ADICARE,11460.0,BASTON DE ACERO
PRISA,PRI29993,BOTELLA DE TINTA BROTHER BT6001-BK NEGRO,BROTHER,11466.666666666666,BOTELLA DE TINTA
PRISA,PRI14883BL,ESPIRALES ENCUADERNADO DIAZOL 58 PASOS 12 MM BLANCO 100 UNIDADES¬†,DIAZOL,11483.333333333334,ESPIRALES DIAZOL
PRISA,PRI29022,BOTELLA DE TINTA BROTHER BTD60-BK NEGRO,BROTHER,11497.777777777777,BOTELLA DE TINTA
PRISA,PRI28394,MOUSE TECMASTER AERO ERGO VERTICAL INALAMBRICO NEGRO,TECMASTER,11500.0,MOUSE TECMASTER AERO
PRISA,PRI26729,MOUSE TECMASTER INALAMBRICO VERTICAL RECARGABLE NEGRO CON LINEA ROJA,TECMASTER,11500.0,MOUSE TECMASTER
PRISA,PRI91618BA,DESODORANTE AMBIENTAL LIQUIDO TREMEX BAMBU 5 L,TREMEX,11515.555555555555,DESODORANTE AMBIENTAL LIQUIDO
PRISA,PRI91618LV,DESODORANTE AMBIENTAL LIQUIDO TREMEX LAVANDA 5 L,TREMEX,11515.555555555555,DESODORANTE AMBIENTAL LIQUIDO
PRISA,PRI66211,VASO TERMICO CONTIGO HURON NEGRO 473 ML,CONTIGO,11520.0,VASO TERMICO CONTIGO
PRISA,PRI11469,SOBRE SACO TEKNOFAS EXTRA OFICIO 70 G 30X40 CM CAFE 50 UNIDADES,TEKNOFAS,11533.333333333334,SOBRE EXTRA OFICIO
PRISA,11469,SOBRE SACO TEKNOFAS EXTRA-OFICIO 70 G 30X40 CM CAFE 50 UNIDADES,TEKNOFAS,11533.333333333334,SOBRE EXTRA OFICIO
PRISA,PRI85365,SOBRE TEKNOFAS 1/2 OFICIO 20X26 80 G BLANCO 100 UNIDADES,TEKNOFAS,11542.222222222223,SOBRE 1/2 OFICIO
PRISA,PRI11628,LIBRO COMPRA VENTA BUHO I.V.A 52 HOJAS,BUHO,11560.0,LIBRO COMPRA VENTA
PRISA,PRI84847CR,RESMA PAPEL FOTOCOPIA DIAZOL CARTA 500 HOJAS CREMA,DIAZOL,14110.0,RESMA PAPEL FOTOCOPIA
PRISA,PRI91986,PLUMILLA LIMPIAVIDRIOS 3M SCOTCH BRITE MANGO EXTENSIBLE 23.5 CM,SCOTCH BRITE,11575.555555555555,PLUMILLA M
PRISA,PRI17315,FILM PLASTICO ALUSA ALUPLAST INDUSTRIAL 28 CM X 300 M,ALUSA,11597.777777777777,FILM PLASTICO
PRISA,PRI45531,PAPEL DE ENVOLVER DIAZOL KRAFT ROLLO 40 CM 280 M 35 G,DIAZOL,11603.333333333334,PAPEL KRAFT
PRISA,PRI92101AL,JABON LIQUIDO DIFEM CARE HUMECTANTE LECHE DE ALMENDRA 5 L,DIFEM CARE,11605.555555555555,JABON LIQUIDO
PRISA,PRI84085,REMOVEDOR VIRGINIA HIT AMONIACADO FURIA 5 L,VIRGINIA,11608.888888888889,REMOVEDOR VIRGINIA HIT
PRISA,PRI83098AM,CERA LIQUIDA NEO AUTOBRILLO AMARILLO 5 L,NEO,11611.111111111111,CERA LIQUIDA NEO
PRISA,PRI83098,CERA LIQUIDA NEO AUTOBRILLO INCOLORA 5 L,NEO,11611.111111111111,CERA LIQUIDA NEO
PRISA,PRI83098NG,CERA LIQUIDA NEO AUTOBRILLO NEGRA 5 L,NEO,11611.111111111111,CERA LIQUIDA NEO
PRISA,PRI83098RJ,CERA LIQUIDA NEO AUTOBRILLO ROJA 5 L,NEO,11611.111111111111,CERA LIQUIDA NEO
PRISA,PRI18107,TRAPERO VIRUTEX PRO ULTRA ABSORBENTE CON OJAL 50X70 CM 6 UNIDADES,VIRUTEX PRO,11615.555555555555,TRAPERO PRO
PRISA,PRI83649LV,DESODORANTE AMBIENTAL DETTER LIQUIDO LAVANDA 5 L,DETTER,11617.777777777777,DESODORANTE AMBIENTAL DETTER
PRISA,PRI83649TA,DESODORANTE AMBIENTAL DETTER LIQUIDO VAINILLA CHOCOLATE 5 L,DETTER,11617.777777777777,DESODORANTE AMBIENTAL DETTER
PRISA,PRI89743,PAPEL PLOTTER DIAZOL BOND 40 CM X 50 M 80 G/M2 ROLLO,DIAZOL,11648.888888888889,PAPEL DIAZOL
PRISA,PRI89330,PAPEL PLOTTER DIAZOL BOND 45 CM X 50 M 80 G/M2 ROLLO,DIAZOL,11648.888888888889,PAPEL DIAZOL
PRISA,PRI92067,JABON LIQUIDO TREMEX CREMOSO HUMECTANTE 5 L,TREMEX,11651.111111111111,JABON LIQUIDO
PRISA,PRI28583,BOTELLA DE TINTA EPSON T504120 NEGRO,EPSON,11653.333333333334,BOTELLA DE TINTA
PRISA,PRI77683,CUBO MAGNETICO ADETEC 7 PIEZAS CON TARJETAS DE JUEGO,ADETEC,11653.333333333334,CUBO MAGNETICO
PRISA,PRI78421BL,LIMPIADOR ROPA VANISH QUITA MANCHAS ROPA BLANCA 3.7 L,VANISH,11653.333333333334,LIMPIADOR ROPA
PRISA,PRI78421RO,LIMPIADOR ROPA VANISH QUITA MANCHAS ROPA COLOR 3.7 L,VANISH,11653.333333333334,LIMPIADOR ROPA
PRISA,PRI88635,LAPICES DE COLOR GIOTTO BEBE MAXI 12 UNIDADES,GIOTTO,11653.333333333334,LAPICES DE COLOR
PRISA,PRI88269,MOPA PLANA FIBRO MICROFIBRA 45 CM + PALO,FIBRO,11654.444444444443,MOPA PLANA FIBRO
PRISA,PRI98181,REMOVEDOR DE ABRILLANTADOR TREMEX PISO FLOTANTE 5 L,TREMEX,11683.333333333334,REMOVEDOR DE ABRILLANTADOR
PRISA,PRI44187,APOSITO GASA TEJIDA + ALGODON ADICARE 40X40 CM 10 UNIDADES,ADICARE,11687.777777777777,APOSITO GASA
PRISA,PRI72854,LAMINA TERMOLAMINADA BARRILITO OFICIO 22.9 X 36.8 CM 100 MICRONES,BARRILITO,11687.777777777777,LAMINA BARRILITO
PRISA,PRI81842,LAMINA TERMOLAMINADA DIAZOL OFICIO 3 230X340 MM 75 MC 100 UNIDADES,DIAZOL,11687.777777777777,LAMINA DIAZOL
PRISA,PRI99504,LIBRO DE CONTABILIDAD BUHO 9 COLUMNAS N°170 50 HOJAS,BUHO,11687.777777777777,LIBRO CONTABILIDAD
PRISA,PRI75706,PLATO PLASTICO BIO ELY BIODEGRADABLE NATURAL 25 CM 50 UNIDADES,BIO ELY,11687.777777777777,PLATO PLASTICO
PRISA,PRI29296,YOYO PORTACREDENCIAL DURABLE CORDON EXTENSIBLE 80 CM 10 UNIDADES,DURABLE,11687.777777777777,YOYO PORTACREDENCIAL
PRISA,PRI44166,BASTON CODERA MOVIL ADICARE TALLA L,ADICARE,11720.0,BASTON CODERA MOVIL
PRISA,PRI44167,BASTON CODERA MOVIL ADICARE TALLA M,ADICARE,11720.0,BASTON CODERA MOVIL
PRISA,PRI44168,BASTON CODERA MOVIL ADICARE TALLA S,ADICARE,11720.0,BASTON CODERA MOVIL
PRISA,PRI44010,CORCHETERA MEDIANA RAPID E12-N 20 HOJAS,RAPID,5542.222222222222,CORCHETERA MEDIANA RAPID
PRISA,PRI27624,BOTELLA DE TINTA CANON GI-190 CIAN,CANON,11753.333333333334,BOTELLA DE TINTA
PRISA,PRIM0H54AL,BOTELLA DE TINTA CIAN HP GT52 ORIGINAL (M0H54AL),HP,11758.888888888889,BOTELLA DE TINTA
PRISA,PRIM0H55AL,BOTELLA DE TINTA MAGENTA HP GT52 ORIGINAL (M0H55AL),HP,11758.888888888889,BOTELLA DE TINTA
PRISA,PRI13694,CERA LIQUIDA VIRGINIA HIT PLASTICA INCOLORO 5 L,VIRGINIA,11765.555555555555,CERA LIQUIDA VIRGINIA
PRISA,PRI13694NG,CERA LIQUIDA VIRGINIA HIT PLASTICA NEGRO 5 L,VIRGINIA,11765.555555555555,CERA LIQUIDA VIRGINIA
PRISA,PRI74753,PURE DE PAPAS MAGGI INSTANTANEO 1.5 KG,MAGGI,11767.777777777777,PURE DE PAPAS
PRISA,PRI27623,BOTELLA DE TINTA CANON GI-190 MAGENTA,CANON,11770.0,BOTELLA DE TINTA
PRISA,PRI97996,REMOVEDOR DE CERAS DETTER 5 L,DETTER,11772.222222222223,REMOVEDOR DE CERAS
PRISA,PRI79554,PLASTICO PALETIZADOR SELLOCINTA BIODEGRADABLE 50 CM X 120 M,SELLOCINTA,11773.333333333334,PLASTICO PALETIZADOR
PRISA,PRI85166,TAPETE DESINFECTANTE SECOWASH URINARIO FRUTOS ROJOS 5 UNIDADES,SECOWASH,11781.111111111111,TAPETE DESINFECTANTE SECOWASH
PRISA,PRI2S9L1AA,MOUSE HP 150 INALAMBRICO NEGRO,HP,11783.333333333334,MOUSE INALAMBRICO
PRISA,PRI95104,ALGODON HIDROFILO CRANBERRY PRENSADO PREMIUM 1 KG,CRANBERRY,11788.888888888889,ALGODÓN
PRISA,PRI88875,PAPELERO SANREMO CON PEDAL 13.5 L BEIGE,SANREMO,11797.777777777777,PAPELERO SANREMO CON
PRISA,PRI27622,BOTELLA DE TINTA CANON GI-190 AMARILLO,CANON,11800.0,BOTELLA DE TINTA
PRISA,PRI85946,CALCULADORA BASICA ESCRITORIO CASIO 12 DIGITOS MS-20UC,CASIO,11838.888888888889,CALCULADORA BASICA ESCRITORIO
PRISA,PRI26396,LINTERNA WESTINGHOUSE FAROL WF1531,WESTINGHOUSE,11838.888888888889,LINTERNA FAROL
PRISA,PRI28212,MOUSE INALAMBRICO TECMASTER VERTICAL RECARGABLE,TECMASTER,11838.888888888889,MOUSE TECMASTER
PRISA,PRI27769,PUNTERO LASER TECMASTER INALAMBRICO + USB,TECMASTER,11838.888888888889,
PRISA,PRI14891NG,ESPIRALES ENCUADERNADO DIAZOL 58 PASOS 33 MM NEGRO 25 UNIDADES¬†,DIAZOL,11850.0,ESPIRALES DIAZOL
PRISA,PRI44205,CINTA ADHESIVA MEDICA ADICARE PAPEL CON DISPENSADOR 2.5 CM X 9.1 M 12 UNIDADES,ADICARE,11850.0,CINTA MEDICA
PRISA,PRI19298,CAFE GRANO MOLIDO CARIBE PAUSA DI GOURMET 250 G,CAFE CARIBE,11856.666666666666,CAFE GRANO
PRISA,PRI70244,JERINGA CON AGUJA CRANBERRY LUER LOCK 3 ML CAJA 100 UNIDADES,CRANBERRY,11856.666666666666,JERINGA CON
PRISA,PRI83496,LAMINA TERMOLAMINADA BARRILITO OFICIO 5 125 MICRONES 229X368 MM 100 UNIDADES,BARRILITO,11856.666666666666,LAMINA BARRILITO
PRISA,PRI80522,PAPEL ENVOLVER ACONCAGUA 35 G 40 CM 280 M ROLLO BEIGE,ACONCAGUA,11870.0,PAPEL KRAFT
PRISA,PRI36372NE,NOTA ADHESIVA 3M POST-IT 653-4AF NEON 38X50 MM 200 HOJAS,POST-IT,1504.4444444444443,NOTA ADHESIVA
